id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
120	giraldo (2018)	"<table><tr><td>Authors:</td><td>giraldo, jairo; urbina, david; cardenas, alvaro; valente, junia; faisal, mustafa; ruths, justin; tippenhauer, nils ole; sandberg, henrik; candell, richard</td></tr><tr><td>Title:</td><td>a survey of physics-based attack detection in cyber-physical systems</td></tr><tr><td>Source:</td><td>acm computing surveys, 51(4)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1145/3203245	-0.4496	0.1317	2	562	1391	260	8.7614	2018	260	8.7614
121	saggi (2018)	"<table><tr><td>Authors:</td><td>saggi, mandeep kaur; jain, sushma</td></tr><tr><td>Title:</td><td>a survey towards an integration of big data analytics to big insights for value-creation</td></tr><tr><td>Source:</td><td>information processing and management, 54(5), 758-790</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ipm.2018.01.010	0.8742	-0.0803	1	114	154	261	8.7951	2018	261	8.7951
123	dibaji (2019)	"<table><tr><td>Authors:</td><td>dibaji, seyed mehran; pirani, mohammad; flamholz, david bezalel; annaswamy, anuradha m.; johansson, karl henrik; chakrabortty, aranya</td></tr><tr><td>Title:</td><td>a systems and control perspective of cps security</td></tr><tr><td>Source:</td><td>annual reviews in control, 47, 394-411</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.arcontrol.2019.04.011	-0.3565	0.2455	2	651	1801	252	8.9258	2019	252	8.9258
125	lu (2019a)	"<table><tr><td>Authors:</td><td>lu, yang; xu, li da</td></tr><tr><td>Title:</td><td>internet of things (iot) cybersecurity research: a review of current research topics</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 6(2), 2103-2115</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/jiot.2018.2869847	0.7513	-0.1751	1	150	407	302	10.6968	2019	302	10.6968
127	yang (2014a)	"<table><tr><td>Authors:</td><td>yang, qingyu; yang, jie; yu, wei; an, dou; zhang, nan; zhao, wei</td></tr><tr><td>Title:</td><td>on false data-injection attacks against power system state estimation: modeling and countermeasures</td></tr><tr><td>Source:</td><td>ieee transactions on parallel and distributed systems, 25(3), 717-729</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1109/tpds.2013.92	-0.8808	-0.2091	3	157	260	332	9.6833	2014	332	9.6833
128	cheminod (2013)	"<table><tr><td>Authors:</td><td>cheminod, manuel; durante, luca; valenzano, adriano</td></tr><tr><td>Title:</td><td>review of security issues in industrial networks</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 9(1), 277-293</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1109/tii.2012.2198666	-0.0462	0.0563	4	169	265	278	7.0887	2013	278	7.0887
132	liang (2019a)	"<table><tr><td>Authors:</td><td>liang, gaoqi; weller, steven r.; luo, fengji; zhao, junhua; dong, zhao yang</td></tr><tr><td>Title:</td><td>distributed blockchain-based data protection framework for modern power systems against cyber attacks</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(3), 3162-3173</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2819663	-0.8395	-0.1832	3	414	837	256	9.0675	2019	256	9.0675
137	anthi (2019)	"<table><tr><td>Authors:</td><td>anthi, eirini; williams, lowri; slowinska, malgorzata; theodorakopoulos, george; burnap, pete</td></tr><tr><td>Title:</td><td>a supervised intrusion detection system for smart home iot devices</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 6(5), 9042-9053</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/jiot.2019.2926365	0.9109	-0.1416	1	194	358	284	10.0593	2019	284	10.0593
143	guan (2018)	"<table><tr><td>Authors:</td><td>guan, yanpeng; ge, xiaohua</td></tr><tr><td>Title:</td><td>distributed attack detection and secure estimation of networked cyber-physical systems against false data injection attacks and jamming attacks</td></tr><tr><td>Source:</td><td>ieee transactions on signal and information processing over networks, 4(1), 48-59</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsipn.2017.2749959	-0.6769	0.4592	2	246	479	269	9.0647	2018	269	9.0647
146	sun (2018)	"<table><tr><td>Authors:</td><td>sun, chih-che; hahn, adam; liu, chen-ching</td></tr><tr><td>Title:</td><td>cyber security of a power grid: state-of-the-art</td></tr><tr><td>Source:</td><td>international journal of electrical power and energy systems, 99, 45-56</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2017.12.020	-0.2943	-0.1448	4	200	324	292	9.8398	2018	292	9.8398
147	ten (2010)	"<table><tr><td>Authors:</td><td>ten, chee-wooi; manimaran, govindarasu; liu, chen-ching</td></tr><tr><td>Title:</td><td>cybersecurity for critical infrastructures: attack and defense modeling</td></tr><tr><td>Source:</td><td>ieee transactions on systems, man, and cybernetics part a:systems and humans, 40(4), 853-865</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1109/tsmca.2010.2048028	-0.305	-0.0505	4	104	130	324	7.6232	2010	324	7.6232
150	kriaa (2015)	"<table><tr><td>Authors:</td><td>kriaa, siwar; pietre-cambacedes, ludovic; bouissou, marc; halgand, yoran</td></tr><tr><td>Title:</td><td>a survey of approaches combining safety and security for industrial control systems</td></tr><tr><td>Source:</td><td>reliability engineering and system safety, 139, 156-178</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.ress.2015.02.008	0.1401	0.0045	4	110	148	264	6.9368	2015	264	6.9368
152	hu (2019a)	"<table><tr><td>Authors:</td><td>hu, songlin; yue, dong; xie, xiangpeng; chen, xiaoli; yin, xiuxia</td></tr><tr><td>Title:</td><td>resilient event-triggered controller synthesis of networked control systems under periodic dos jamming attacks</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 49(12), 4271-4281</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tcyb.2018.2861834	-0.669	0.5624	2	128	269	280	9.9176	2019	280	9.9176
154	hossain (2019)	"<table><tr><td>Authors:</td><td>hossain, eklas; khan, imtiaj; un-noor, fuad; sikander, sarder shazali; sunny, md. samiul haque</td></tr><tr><td>Title:</td><td>application of big data and machine learning in smart grid, and associated security concerns: a review</td></tr><tr><td>Source:</td><td>ieee access, 7, 13960-13988</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/access.2019.2894819	-0.0984	-0.3041	3	495	906	269	9.528	2019	269	9.528
155	berman (2019)	"<table><tr><td>Authors:</td><td>berman, daniel s.; buczak, anna l.; chavis, jeffrey s.; corbett, cherita l.</td></tr><tr><td>Title:</td><td>a survey of deep learning methods for cyber security</td></tr><tr><td>Source:</td><td>information (switzerland), 10(4)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/info10040122	1.1787	0.0706	1	310	831	300	10.626	2019	300	10.626
156	gunduz (2020)	"<table><tr><td>Authors:</td><td>gunduz, muhammed zekeriya; das, resul</td></tr><tr><td>Title:</td><td>cyber-security on smart grid: threats and potential solutions</td></tr><tr><td>Source:</td><td>computer networks, 169</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.comnet.2019.107094	-0.1205	-0.2304	4	213	405	308	12.5953	2020	308	12.5953
159	hassan (2020)	"<table><tr><td>Authors:</td><td>hassan, muneeb ul; rehmani, mubashir husain; chen, jinjun</td></tr><tr><td>Title:</td><td>differential privacy techniques for cyber physical systems: a survey</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 22(1), 746-789</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/comst.2019.2944748	0.4203	-0.1109	1	211	340	304	12.4318	2020	304	12.4318
161	farris (2019)	"<table><tr><td>Authors:</td><td>farris, ivan; taleb, tarik; khettab, yacine; song, jaeseung</td></tr><tr><td>Title:</td><td>a survey on emerging sdn and nfv security mechanisms for iot systems</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 21(1), 812-837</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/comst.2018.2862350	0.7405	-0.1544	1	248	542	267	9.4571	2019	267	9.4571
164	aldweesh (2020)	"<table><tr><td>Authors:</td><td>aldweesh, arwa; derhab, abdelouahid; emam, ahmed z.</td></tr><tr><td>Title:</td><td>deep learning approaches for anomaly-based intrusion detection systems: a survey, taxonomy, and open issues</td></tr><tr><td>Source:</td><td>knowledge-based systems, 189</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.knosys.2019.105124	1.2125	0.0184	1	163	283	298	12.1864	2020	298	12.1864
165	guo (2017a)	"<table><tr><td>Authors:</td><td>guo, ziyang; shi, dawei; johansson, karl henrik; shi, ling</td></tr><tr><td>Title:</td><td>optimal linear cyber-attack on remote state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on control of network systems, 4(1), 4-13</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tcns.2016.2570003	-0.5807	0.2909	2	303	546	297	9.0471	2017	297	9.0471
167	zhou (2020a)	"<table><tr><td>Authors:</td><td>zhou, yuyang; cheng, guang; jiang, shanqing; dai, mian</td></tr><tr><td>Title:</td><td>building an efficient intrusion detection system based on feature selection and ensemble classifier</td></tr><tr><td>Source:</td><td>computer networks, 174</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.comnet.2020.107247	1.1537	-0.0208	1	129	244	319	13.0452	2020	319	13.0452
168	ding (2021a)	"<table><tr><td>Authors:</td><td>ding, derui; han, qing-long; ge, xiaohua; wang, jun</td></tr><tr><td>Title:</td><td>secure state estimation and control of cyber-physical systems: a survey</td></tr><tr><td>Source:</td><td>ieee transactions on systems, man, and cybernetics: systems, 51(1), 176-190</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1109/tsmc.2020.3041121	-0.6519	0.5279	2	264	691	269	13.5101	2021	269	13.5101
171	tuptuk (2018)	"<table><tr><td>Authors:</td><td>tuptuk, nilufer; hailes, stephen</td></tr><tr><td>Title:</td><td>security of smart manufacturing systems</td></tr><tr><td>Source:</td><td>journal of manufacturing systems, 47, 93-106</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.jmsy.2018.04.007	0.6452	0.1024	1	149	200	274	9.2332	2018	274	9.2332
174	mclaughlin (2016)	"<table><tr><td>Authors:</td><td>mclaughlin, stephen; konstantinou, charalambos; wang, xueyang; davi, lucas; sadeghi, ahmad-reza; maniatakos, michail; karri, ramesh</td></tr><tr><td>Title:</td><td>the cybersecurity landscape in industrial control systems</td></tr><tr><td>Source:</td><td>proceedings of the ieee, 104(5), 1039-1057</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1109/jproc.2015.2512235	-0.5193	0.1982	2	322	461	256	7.9802	2016	256	7.9802
180	pasqualetti (2015a)	"<table><tr><td>Authors:</td><td>pasqualetti, fabio; dörfler, florian; bullo, francesco</td></tr><tr><td>Title:</td><td>control-theoretic methods for cyberphysical security: geometric principles for optimal cross-layer resilient control systems</td></tr><tr><td>Source:</td><td>ieee control systems, 35(1), 110-127</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/mcs.2014.2364725	-0.7554	0.1906	2	401	790	289	7.5936	2015	289	7.5936
185	kimani (2019)	"<table><tr><td>Authors:</td><td>kimani, kenneth; oduol, vitalice; langat, kibet</td></tr><tr><td>Title:</td><td>cyber security challenges for iot-based smart grid networks</td></tr><tr><td>Source:</td><td>international journal of critical infrastructure protection, 25, 36-49</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijcip.2019.01.001	0.6246	-0.2115	1	163	276	267	9.4571	2019	267	9.4571
190	liu (2018a)	"<table><tr><td>Authors:</td><td>liu, qiang; li, pan; zhao, wentao; cai, wei; yu, shui; leung, victor c. m.</td></tr><tr><td>Title:</td><td>a survey on security threats and defensive techniques of machine learning: a data driven view</td></tr><tr><td>Source:</td><td>ieee access, 6, 12103-12117</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/access.2018.2805680	1.0617	0.1459	1	59	210	253	8.5256	2018	253	8.5256
203	alguliyev (2018)	"<table><tr><td>Authors:</td><td>alguliyev, rasim; imamverdiyev, yadigar; sukhostat, lyudmila</td></tr><tr><td>Title:</td><td>cyber-physical systems and their security issues</td></tr><tr><td>Source:</td><td>computers in industry, 100, 212-223</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.compind.2018.04.017	0.0796	0.0465	2	239	329	240	8.0875	2018	240	8.0875
204	yu (2018)	"<table><tr><td>Authors:</td><td>yu, james j. q.; hou, yunhe; li, victor o. k.</td></tr><tr><td>Title:</td><td>online false data injection attack detection with wavelet transform and deep neural networks</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 14(7), 3271-3280</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tii.2018.2825243	-0.7441	-0.1096	3	435	1036	215	7.245	2018	215	7.245
205	moustafa (2019)	"<table><tr><td>Authors:</td><td>moustafa, nour; hu, jiankun; slay, jill</td></tr><tr><td>Title:</td><td>a holistic review of network anomaly detection systems: a comprehensive survey</td></tr><tr><td>Source:</td><td>journal of network and computer applications, 128, 33-55</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.jnca.2018.12.006	1.0644	0.0039	1	238	592	205	7.2611	2019	205	7.2611
209	borges hink (2014)	"<table><tr><td>Authors:</td><td>borges hink, raymond c.; beaver, justin m.; buckner, mark a.; morris, tommy; adhikari, uttam; pan, shengyi</td></tr><tr><td>Title:</td><td>machine learning for power system disturbance and cyber-attack discrimination</td></tr><tr><td>Source:</td><td>7th international symposium on resilient control systems, isrcs 2014</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1109/isrcs.2014.6900095	0.5957	0.0919	1	126	164	223	6.5041	2014	223	6.5041
210	giraldo (2017)	"<table><tr><td>Authors:</td><td>giraldo, jairo; sarkar, esha; cardenas, alvaro a.; maniatakos, michail; kantarcioglu, murat</td></tr><tr><td>Title:</td><td>security and privacy in cyber-physical systems: a survey of surveys</td></tr><tr><td>Source:</td><td>ieee design and test, 34(4), 7-17</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/mdat.2017.2709310	0.0384	-0.0198	4	234	344	204	6.2142	2017	204	6.2142
215	ashok (2018)	"<table><tr><td>Authors:</td><td>ashok, aditya; govindarasu, manimaran; ajjarapu, venkataramana</td></tr><tr><td>Title:</td><td>online detection of stealthy false data injection attacks in power system state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 9(3), 1636-1646</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2016.2596298	-1.0759	-0.3183	3	321	744	216	7.2787	2018	216	7.2787
217	chen (2011)	"<table><tr><td>Authors:</td><td>chen, thomas m.; sanchez-aarnoutse, juan carlos; buford, john</td></tr><tr><td>Title:</td><td>petri net modeling of cyber-physical attacks on smart grid</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 2(4), 741-749</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1109/tsg.2011.2160000	-0.3255	-0.2288	4	104	153	226	6.0211	2011	226	6.0211
220	stellios (2018)	"<table><tr><td>Authors:</td><td>stellios, ioannis; kotzanikolaou, panayiotis; psarakis, mihalis; alcaraz, cristina; lopez, javier</td></tr><tr><td>Title:</td><td>a survey of iot-enabled cyberattacks: assessing attack paths to critical infrastructures and services</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 20(4), 3453-3495</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/comst.2018.2855563	0.3821	-0.1545	1	400	778	243	8.1886	2018	243	8.1886
225	song (2020)	"<table><tr><td>Authors:</td><td>song, hyun min; woo, jiyoung; kim, huy kang</td></tr><tr><td>Title:</td><td>in-vehicle network intrusion detection using deep convolutional neural network</td></tr><tr><td>Source:</td><td>vehicular communications, 21</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.vehcom.2019.100198	0.9188	0.0873	1	103	136	233	9.5283	2020	233	9.5283
228	alsaedi (2020)	"<table><tr><td>Authors:</td><td>alsaedi, abdullah; moustafa, nour; tari, zahir; mahmood, abdun; adna n anwar</td></tr><tr><td>Title:</td><td>ton-iot telemetry dataset: a new generation dataset of iot and iiot for data-driven intrusion detection systems</td></tr><tr><td>Source:</td><td>ieee access, 8, 165130-165150</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.3022862	1.0317	-0.0698	1	340	684	238	9.7328	2020	238	9.7328
231	jin (2017)	"<table><tr><td>Authors:</td><td>jin, xu; haddad, wassim m.; yucelen, tansel</td></tr><tr><td>Title:</td><td>an adaptive control architecture for mitigating sensor and actuator attacks in cyber-physical systems</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 62(11), 6058-6064</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tac.2017.2652127	-0.8121	0.2624	2	313	455	248	7.5545	2017	248	7.5545
238	gupta (2020)	"<table><tr><td>Authors:</td><td>gupta, maanak; abdelsalam, mahmoud; khorsandroo, sajad; mittal, sudip</td></tr><tr><td>Title:</td><td>security and privacy in smart farming: challenges and opportunities</td></tr><tr><td>Source:</td><td>ieee access, 8, 34564-34584</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.2975142	0.7877	-0.1652	1	173	286	231	9.4465	2020	231	9.4465
