id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
111	bodkhe (2020)	"<table><tr><td>Authors:</td><td>bodkhe, umesh; tanwar, sudeep; parekh, karan; khanpara, pimal; tyagi, sudhanshu; kumar, neeraj; alazab, mamoun</td></tr><tr><td>Title:</td><td>blockchain for industry 4.0: a comprehensive review</td></tr><tr><td>Source:</td><td>ieee access, 8, 79764-79800</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/access.2020.2988579	0.6702	-0.2743	1	86	302	232	14.279	2020	232	14.279
123	jin (2017)	"<table><tr><td>Authors:</td><td>jin, xu; haddad, wassim m.; yucelen, tansel</td></tr><tr><td>Title:</td><td>an adaptive control architecture for mitigating sensor and actuator attacks in cyber-physical systems</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 62(11), 6058-6064</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tac.2017.2652127	-0.9108	0.2232	2	344	557	222	9.8723	2017	222	9.8723
124	gunduz (2020)	"<table><tr><td>Authors:</td><td>gunduz, muhammed zekeriya; das, resul</td></tr><tr><td>Title:</td><td>cyber-security on smart grid: threats and potential solutions</td></tr><tr><td>Source:</td><td>computer networks, 169</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.comnet.2019.107094	-0.0105	-0.3112	4	286	622	221	13.602	2020	221	13.602
126	lu (2019a)	"<table><tr><td>Authors:</td><td>lu, yang; xu, li da</td></tr><tr><td>Title:</td><td>internet of things (iot) cybersecurity research: a review of current research topics</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 6(2), 2103-2115</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/jiot.2018.2869847	0.7909	-0.1691	1	181	532	221	11.3463	2019	221	11.3463
127	sun (2018a)	"<table><tr><td>Authors:</td><td>sun, chih-che; hahn, adam; liu, chen-ching</td></tr><tr><td>Title:</td><td>cyber security of a power grid: state-of-the-art</td></tr><tr><td>Source:</td><td>international journal of electrical power & energy systems, 99, 45-56</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2017.12.020	-0.3102	-0.1387	4	242	416	220	9.9984	2018	220	9.9984
128	cintuglu (2017)	"<table><tr><td>Authors:</td><td>cintuglu, mehmet hazar; mohammed, osama a.; akkaya, kemal; uluagac, a. selcuk</td></tr><tr><td>Title:</td><td>a survey on smart grid cyber-physical system testbeds</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 19(1), 446-464</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/comst.2016.2627399	-0.1521	-0.2823	4	300	729	220	9.7834	2017	220	9.7834
131	zhou (2020a)	"<table><tr><td>Authors:</td><td>zhou, yuyang; cheng, guang; jiang, shanqing; dai, mian</td></tr><tr><td>Title:</td><td>building an efficient intrusion detection system based on feature selection and ensemble classifier</td></tr><tr><td>Source:</td><td>computer networks, 174</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.comnet.2020.107247	1.1756	-0.0171	1	173	352	216	13.2942	2020	216	13.2942
136	cheminod (2013)	"<table><tr><td>Authors:</td><td>cheminod, manuel; durante, luca; valenzano, adriano</td></tr><tr><td>Title:</td><td>review of security issues in industrial networks</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 9(1), 277-293</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1109/tii.2012.2198666	0.1289	0.1417	2	193	306	214	6.8152	2013	214	6.8152
141	aldweesh (2020)	"<table><tr><td>Authors:</td><td>aldweesh, arwa; derhab, abdelouahid; emam, ahmed z.</td></tr><tr><td>Title:</td><td>deep learning approaches for anomaly-based intrusion detection systems: a survey, taxonomy, and open issues</td></tr><tr><td>Source:</td><td>knowledge-based systems, 189</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.knosys.2019.105124	1.1955	0.0527	1	273	787	210	12.9249	2020	210	12.9249
142	farris (2019)	"<table><tr><td>Authors:</td><td>farris, ivan; taleb, tarik; khettab, yacine; song, jaeseung</td></tr><tr><td>Title:</td><td>a survey on emerging sdn and nfv security mechanisms for iot systems</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 21(1), 812-837</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/comst.2018.2862350	0.7285	-0.1385	1	312	790	209	10.7302	2019	209	10.7302
145	dehghanpour (2019)	"<table><tr><td>Authors:</td><td>dehghanpour, kaveh; wang, zhaoyu; wang, jianhui; yuan, yuxuan; bu, fankun</td></tr><tr><td>Title:</td><td>a survey on state estimation techniques and challenges in smart distribution systems</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(2), 2312-2322</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2870600	-1.0172	-0.4568	3	189	432	205	10.5249	2019	205	10.5249
147	giraldo (2018)	"<table><tr><td>Authors:</td><td>giraldo, jairo; urbina, david; cardenas, alvaro; valente, junia; faisal, mustafa; ruths, justin; tippenhauer, nils ole; sandberg, henrik; candell, richard</td></tr><tr><td>Title:</td><td>a survey of physics-based attack detection in cyber-physical systems</td></tr><tr><td>Source:</td><td>acm computing surveys, 51(4)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1145/3203245	-0.4673	0.1764	2	612	1692	205	9.3167	2018	205	9.3167
150	dibaji (2019)	"<table><tr><td>Authors:</td><td>dibaji, seyed mehran; pirani, mohammad; flamholz, david bezalel; annaswamy, anuradha m.; johansson, karl henrik; chakrabortty, aranya</td></tr><tr><td>Title:</td><td>a systems and control perspective of cps security</td></tr><tr><td>Source:</td><td>annual reviews in control, 47, 394-411</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.arcontrol.2019.04.011	-0.4205	0.295	2	739	2627	203	10.4222	2019	203	10.4222
154	berman (2019)	"<table><tr><td>Authors:</td><td>berman, daniel s.; buczak, anna l.; chavis, jeffrey s.; corbett, cherita l.</td></tr><tr><td>Title:</td><td>a survey of deep learning methods for cyber security</td></tr><tr><td>Source:</td><td>information, 10(4)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/info10040122	1.1646	0.0778	1	312	988	201	10.3195	2019	201	10.3195
155	qin (2018)	"<table><tr><td>Authors:</td><td>qin, jiahu; li, menglin; shi, ling; yu, xinghuo</td></tr><tr><td>Title:</td><td>optimal denial-of-service attack scheduling with energy constraint over packet-dropping networks</td></tr><tr><td>Source:</td><td>ieee transactions on automatic control, 63(6), 1648-1663</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tac.2017.2756259	-0.7791	0.5409	2	207	499	201	9.1349	2018	201	9.1349
158	mclaughlin (2016)	"<table><tr><td>Authors:</td><td>mclaughlin, stephen; konstantinou, charalambos; wang, xueyang; davi, lucas; sadeghi, ahmad-reza; maniatakos, michail; karri, ramesh</td></tr><tr><td>Title:</td><td>the cybersecurity landscape in industrial control systems</td></tr><tr><td>Source:</td><td>proceedings of the ieee, 104(5), 1039-1057</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1109/jproc.2015.2512235	-0.5312	0.1913	2	346	558	199	9.4625	2016	199	9.4625
159	anthi (2019)	"<table><tr><td>Authors:</td><td>anthi, eirini; williams, lowri; slowinska, malgorzata; theodorakopoulos, george; burnap, pete</td></tr><tr><td>Title:</td><td>a supervised intrusion detection system for smart home iot devices</td></tr><tr><td>Source:</td><td>ieee internet of things journal, 6(5), 9042-9053</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/jiot.2019.2926365	0.968	-0.1258	1	212	444	198	10.1655	2019	198	10.1655
162	liu (2018a)	"<table><tr><td>Authors:</td><td>liu, liu; de vel, olivier; han, qing-long; zhang, jun; xiang, yang</td></tr><tr><td>Title:</td><td>detecting and preventing cyber insider threats: a survey</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 20(2), 1397-1417</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/comst.2018.2800740	0.9277	0.0928	1	257	381	195	8.8622	2018	195	8.8622
163	chen (2018a)	"<table><tr><td>Authors:</td><td>chen, bo; ho, daniel w. c.; hu, guoqiang; yu, li</td></tr><tr><td>Title:</td><td>secure fusion estimation for bandwidth constrained cyber-physical systems under replay attacks</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 48(6), 1862-1876</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tcyb.2017.2716115	-0.7419	0.291	2	284	441	194	8.8167	2018	194	8.8167
164	tuptuk (2018)	"<table><tr><td>Authors:</td><td>tuptuk, nilufer; hailes, stephen</td></tr><tr><td>Title:</td><td>security of smart manufacturing systems</td></tr><tr><td>Source:</td><td>journal of manufacturing systems, 47, 93-106</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.jmsy.2018.04.007	0.4947	0.1286	1	257	358	194	8.8167	2018	194	8.8167
165	peng (2019)	"<table><tr><td>Authors:</td><td>peng, chen; sun, hongtao; yang, mingjin; wang, yu-long</td></tr><tr><td>Title:</td><td>a survey on security communication and control for smart grids under malicious cyber attacks</td></tr><tr><td>Source:</td><td>ieee transactions on systems man cybernetics-systems, 49(8), 1554-1569</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsmc.2018.2884952	-0.7457	0.3825	2	606	1720	193	9.9088	2019	193	9.9088
167	deng (2017b)	"<table><tr><td>Authors:</td><td>deng, ruilong; xiao, gaoxi; lu, rongxing</td></tr><tr><td>Title:</td><td>defending against false data injection attacks on power system state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on industrial informatics, 13(1), 198-207</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1109/tii.2015.2470218	-0.8549	-0.249	3	462	1086	192	8.5382	2017	192	8.5382
168	li (2015b)	"<table><tr><td>Authors:</td><td>li, shang; yilmaz, yasin; wang, xiaodong</td></tr><tr><td>Title:</td><td>quickest detection of false data injection attack in wide-area smart grids</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 6(6), 2725-2735</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/tsg.2014.2374577	-1.0249	-0.2508	3	293	528	191	7.8233	2015	191	7.8233
169	kriaa (2015)	"<table><tr><td>Authors:</td><td>kriaa, siwar; pietre-cambacedes, ludovic; bouissou, marc; halgand, yoran</td></tr><tr><td>Title:</td><td>a survey of approaches combining safety and security for industrial control systems</td></tr><tr><td>Source:</td><td>reliability engineering & system safety, 139, 156-178</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.ress.2015.02.008	0.2631	0.1902	2	129	169	190	7.7823	2015	190	7.7823
170	gunes (2014)	"<table><tr><td>Authors:</td><td>gunes, volkan; peter, steffen; givargis, tony; vahid, frank</td></tr><tr><td>Title:</td><td>a survey on concepts, applications, and challenges in cyber-physical systems</td></tr><tr><td>Source:</td><td>ksii transactions on internet and information systems, 8(12), 4242-4268</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.3837/tiis.2014.12.001	-0.0736	-0.0735	4	339	534	190	7.7448	2014	190	7.7448
171	ashibani (2017)	"<table><tr><td>Authors:</td><td>ashibani, yosef; mahmoud, qusay h.</td></tr><tr><td>Title:</td><td>cyber physical systems security: analysis, challenges and solutions</td></tr><tr><td>Source:</td><td>computers & security, 68, 81-97</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.cose.2017.04.005	0.3897	0.0156	1	218	348	188	8.3604	2017	188	8.3604
172	hussain (2020)	"<table><tr><td>Authors:</td><td>hussain, fatima; hussain, rasheed; hassan, syed ali; hossain, ekram</td></tr><tr><td>Title:</td><td>machine learning in iot security: current solutions and future challenges</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 22(3), 1686-1721</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1109/comst.2020.2986444	1.005	-0.1162	1	405	1268	186	11.4478	2020	186	11.4478
173	liu (2018b)	"<table><tr><td>Authors:</td><td>liu, qiang; li, pan; zhao, wentao; cai, wei; yu, shui; leung, victor c. m.</td></tr><tr><td>Title:</td><td>a survey on security threats and defensive techniques of machine learning: a data driven view</td></tr><tr><td>Source:</td><td>ieee access, 6, 12103-12117</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/access.2018.2805680	1.0849	0.1431	1	65	256	186	8.4532	2018	186	8.4532
174	vasilomanolakis (2015)	"<table><tr><td>Authors:</td><td>vasilomanolakis, emmanouil; karuppayah, shankar; muehlhaeuser, max; fischer, mathias</td></tr><tr><td>Title:</td><td>taxonomy and survey of collaborative intrusion detection</td></tr><tr><td>Source:</td><td>acm computing surveys, 47(4)</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1145/2716260	0.7952	0.1889	1	140	371	186	7.6185	2015	186	7.6185
176	saggi (2018)	"<table><tr><td>Authors:</td><td>saggi, mandeep kaur; jain, sushma</td></tr><tr><td>Title:</td><td>a survey towards an integration of big data analytics to big insights for value-creation</td></tr><tr><td>Source:</td><td>information processing & management, 54(5), 758-790</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ipm.2018.01.010	0.8485	0.0105	1	169	286	185	8.4077	2018	185	8.4077
177	ashok (2018)	"<table><tr><td>Authors:</td><td>ashok, aditya; govindarasu, manimaran; ajjarapu, venkataramana</td></tr><tr><td>Title:</td><td>online detection of stealthy false data injection attacks in power system state estimation</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 9(3), 1636-1646</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/tsg.2016.2596298	-1.0848	-0.2156	3	357	905	184	8.3623	2018	184	8.3623
182	song (2020)	"<table><tr><td>Authors:</td><td>song, hyun min; woo, jiyoung; kim, huy kang</td></tr><tr><td>Title:</td><td>in-vehicle network intrusion detection using deep convolutional neural network</td></tr><tr><td>Source:</td><td>vehicular communications, 21</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.vehcom.2019.100198	0.7049	0.1259	1	157	267	180	11.0785	2020	180	11.0785
184	kwon (2013)	"<table><tr><td>Authors:</td><td>kwon, cheolhyeon; liu, weiyi; hwang, inseok</td></tr><tr><td>Title:</td><td>security analysis for cyber-physical systems against stealthy deception attacks</td></tr><tr><td>Source:</td><td>2013 american control conference (acc), 3344-3349</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"		-0.9656	0.1006	2	253	395	180	5.7324	2013	180	5.7324
187	stellios (2018)	"<table><tr><td>Authors:</td><td>stellios, ioannis; kotzanikolaou, panayiotis; psarakis, mihalis; alcaraz, cristina; lopez, javier</td></tr><tr><td>Title:</td><td>a survey of iot-enabled cyberattacks: assessing attack paths to critical infrastructures and services</td></tr><tr><td>Source:</td><td>ieee communications surveys and tutorials, 20(4), 3453-3495</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1109/comst.2018.2855563	0.3886	-0.157	1	480	1099	177	8.0441	2018	177	8.0441
190	liang (2019a)	"<table><tr><td>Authors:</td><td>liang, gaoqi; weller, steven r.; luo, fengji; zhao, junhua; dong, zhao yang</td></tr><tr><td>Title:</td><td>distributed blockchain-based data protection framework for modern power systems against cyber attacks</td></tr><tr><td>Source:</td><td>ieee transactions on smart grid, 10(3), 3162-3173</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tsg.2018.2819663	-0.7509	-0.398	3	444	958	175	8.9847	2019	175	8.9847
194	ahad (2020)	"<table><tr><td>Authors:</td><td>ahad, mohd abdul; paiva, sara; tripathi, gautami; feroz, noushaba</td></tr><tr><td>Title:</td><td>enabling technologies and sustainable smart cities</td></tr><tr><td>Source:</td><td>sustainable cities and society, 61</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.scs.2020.102301	0.6926	-0.2132	1	165	284	173	10.6477	2020	173	10.6477
196	kimani (2019)	"<table><tr><td>Authors:</td><td>kimani, kenneth; oduol, vitalice; langat, kibet</td></tr><tr><td>Title:</td><td>cyber security challenges for iot-based smart grid networks</td></tr><tr><td>Source:</td><td>international journal of critical infrastructure protection, 25, 36-49</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijcip.2019.01.001	0.4334	-0.2218	4	254	403	173	8.882	2019	173	8.882
201	faheem (2018)	"<table><tr><td>Authors:</td><td>faheem, m.; shah, s. b. h.; butt, r. a.; raza, b.; anwar, m.; ashraf, m. w.; ngadi, md. a.; gungor, v. c.</td></tr><tr><td>Title:</td><td>smart grid communication and information technologies in the perspective of industry 4.0: opportunities and challenges</td></tr><tr><td>Source:</td><td>computer science review, 30, 1-30</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.cosrev.2018.08.001	-0.0279	-0.2877	4	268	482	172	7.8169	2018	172	7.8169
202	habeeb (2019)	"<table><tr><td>Authors:</td><td>habeeb, riyaz ahamed ariyaluran; nasaruddin, fariza; gani, abdullah; hashem, ibrahim abaker targio; ahmed, ejaz; imran, muhammad</td></tr><tr><td>Title:</td><td>real-time big data processing for anomaly detection: a survey</td></tr><tr><td>Source:</td><td>international journal of information management, 45, 289-307</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijinfomgt.2018.08.006	1.0605	0.0439	1	170	239	171	8.7793	2019	171	8.7793
